1.06,-25.081,-0.025167,0.016437
1.08,-24.895,-0.023727,0.0042663
1.1,-24.86,-0.025723,0.020833
1.12,-25.063,-0.043499,0.012214
1.14,-24.944,-0.032826,0.014479
1.16,-24.828,-0.016759,0.022714
1.18,-24.979,-0.029927,0.011465
1.2,-25.132,-0.052944,0.012041
1.22,-24.799,-0.029044,0.02233
1.24,-24.714,-0.025109,0.025114
1.26,-25.044,-0.020156,0.0079137
1.28,-24.909,-0.02795,0.039031
1.3,-24.703,-0.01578,0.016571
1.32,-24.905,-0.02653,0.017992
1.34,-25.102,-0.020348,0.0097757
1.36,-24.79,-0.020502,0.013999
1.38,-24.833,-0.026146,0.017378
1.4,-25.011,-0.04014,0.016725
1.42,-25.042,-0.030523,0.013001
1.44,-24.508,-0.028085,0.023213
1.46,-24.888,-0.035648,0.0097757
1.48,-24.681,-0.045841,0.020526
1.5,-24.954,-0.030715,0.009411
1.52,-24.724,-0.03824,0.017781
1.54,-24.678,-0.035821,0.022311
1.56,-24.659,-0.016471,0.016706
1.58,-24.85,-0.029236,0.012271
1.6,-25.047,-0.028852,0.017301
1.62,-25.149,-0.032001,0.014441
1.64,-24.904,-0.041503,0.010332
1.66,-24.856,-0.03202,0.028761
1.68,-25.002,-0.024476,0.015861
1.7,-24.455,-0.02843,0.032908
1.72,-24.965,-0.03177,0.018011
1.74,-24.732,-0.028565,0.019489
1.76,-25.348,-0.0059125,0.017224
1.78,-25.037,-0.023746,0.017454
1.8,-24.686,-0.011806,0.022234
1.82,-24.668,-0.039065,0.023309
1.84,-24.866,-0.021097,0.01684
1.86,-25.002,-0.031118,0.023156
1.88,-24.606,-0.038393,0.020027
1.9,-25.295,-0.030407,0.020372
1.92,-24.86,-0.034746,0.028838
1.94,-24.766,-0.04062,0.019547
1.96,-24.97,-0.027086,0.017723
1.98,-25.221,-0.013822,0.016168
2,-24.767,-0.02964,0.015688
2.02,-24.811,-0.037971,0.024999
2.04,-24.872,-0.024687,0.0089887
2.06,-24.748,-0.012958,0.030738
2.08,-24.894,-0.021404,0.0178
2.1,-24.768,-0.043826,0.014402
2.12,-24.652,-0.02486,0.019604
2.14,-25.01,-0.035015,0.014229
2.16,-24.779,-0.039219,0.008048
2.18,-25.239,-0.02676,0.015707
2.2,-24.827,-0.033421,0.0093534
2.22,-24.95,-0.03177,0.023482
2.24,-24.622,-0.03872,0.0326
2.26,-25.305,-0.035629,0.01828
2.28,-24.967,-0.038259,0.0079329
2.3,-24.875,-0.024706,0.023636
2.32,-24.668,-0.027547,0.021505
2.34,-24.881,-0.037203,0.017704
2.36,-24.737,-0.030849,0.015036
2.38,-24.997,-0.033786,0.017358
2.4,-25.036,-0.02939,0.024039
2.42,-24.881,-0.02006,0.016226
2.44,-24.884,-0.035533,0.010601
2.46,-24.809,-0.030887,0.025248
2.48,-24.688,-0.028104,0.01062
2.5,-24.821,-0.036819,0.018318
2.52,-24.997,-0.046897,0.019048
2.54,-24.521,-0.026299,0.017934
2.56,-24.639,-0.054768,0.015919
2.58,-24.922,-0.013745,0.020699
2.6,-24.956,-0.023516,0.010947
2.62,-25.066,-0.029006,0.030758
2.64,-25.184,-0.037683,0.01229
2.66,-24.718,-0.038086,0.026016
2.68,-24.496,-0.026146,0.021927
2.7,-24.858,-0.02964,0.013653
2.72,-24.632,-0.035974,0.024826
2.74,-24.762,-0.033824,0.021332
2.76,-24.557,-0.018947,0.0016748
2.78,-25.097,-0.044805,0.014767
2.8,-24.697,-0.022364,0.0085472
2.82,-24.899,-0.034727,0.016437
2.84,-25.082,-0.028814,0.013538
2.86,-25.001,-0.01791,0.015266
2.88,-25.013,-0.047051,0.0099293
2.9,-25.135,-0.019888,0.025958
2.92,-24.689,-0.020118,0.023597
2.94,-24.886,-0.021769,0.026899
2.96,-25.039,-0.016663,0.022445
2.98,-24.83,-0.021462,0.020641
3,-24.962,-0.014532,0.019912
3.02,-25.027,-0.02294,0.014191
3.04,-24.814,-0.02509,0.016475
3.06,-24.829,-0.052138,0.024826
3.08,-25.274,-0.011672,0.012406
3.1,-24.635,-0.03609,0.022081
3.12,-24.404,-0.011249,0.030892
3.14,-24.839,-0.0062389,0.013097
3.16,-25.199,-0.043384,0.012521
3.18,-24.655,-0.036992,0.021313
3.2,-24.879,-0.024264,0.016072
3.22,-25.013,-0.04037,0.020046
3.24,-24.739,-0.01743,0.021486
3.26,-24.863,-0.02916,0.016015
3.28,-25.004,-0.022844,0.02521
3.3,-25.045,-0.030465,0.017128
3.32,-24.656,-0.03225,0.034098
3.34,-24.753,-0.054518,0.029126
3.36,-25.13,-0.030177,0.0064739
3.38,-25.004,-0.038124,0.018817
3.4,-24.922,-0.02484,0.013193
3.42,-24.745,-0.031444,0.018721
3.44,-24.487,-0.025378,0.032332
3.46,-24.992,-0.042981,0.012674
3.48,-25.191,-0.035379,0.010755
3.5,-24.622,-0.022729,0.028224
3.52,-24.63,-0.044843,0.014632
3.54,-24.81,-0.033575,0.02473
3.56,-24.896,-0.031694,0.025651
3.58,-24.785,-0.037568,0.012271
3.6,-24.887,-0.019216,0.021428
3.62,-25.188,-0.02221,0.006282
3.64,-24.952,-0.031521,0.019412
3.66,-24.765,-0.025551,0.01972
3.68,-25.017,-0.03728,0.012713
3.7,-24.755,-0.033057,0.02114
3.72,-24.795,-0.022383,0.023693
3.74,-24.941,-0.03776,0.0093534
3.76,-25.002,-0.038758,0.017282
3.78,-25,-0.023804,0.02043
3.8,-24.934,-0.023996,0.016533
3.82,-25.004,-0.043442,0.029126
3.84,-25.21,-0.039948,0.011235
3.86,-24.832,-0.0031866,0.031602
3.88,-24.675,-0.043154,0.022945
3.9,-24.82,-0.030561,0.0086048
3.92,-24.839,-0.027681,0.022119
3.94,-24.398,-0.038201,0.027686
3.96,-24.958,-0.029908,0.014575
3.98,-25.197,-0.034439,0.013634
4,-24.888,-0.026587,0.0024043
4.02,-24.812,-0.032826,0.028723
4.04,-24.936,-0.040082,0.0044199
4.06,-25.062,-0.036224,0.0045543
4.08,-24.994,-0.018966,0.022561
4.1,-24.779,-0.036608,0.015669
4.12,-24.78,-0.049854,0.019336
4.14,-25.053,-0.022018,0.015151
4.16,-25.091,-0.024418,0.011868
4.18,-24.857,-0.019964,0.028531
4.2,-25.068,-0.018582,0.016015
4.22,-24.827,-0.032231,0.028531
4.24,-24.755,-0.021443,0.013231
4.26,-24.364,-0.047473,0.021179
4.28,-24.614,-0.013802,0.025421
4.3,-24.922,-0.032884,0.023041
4.32,-24.876,-0.04277,0.017781
4.34,-24.793,-0.02699,0.030508
4.36,-24.794,-0.027163,0.013423
4.38,-24.999,-0.044056,0.0052453
4.4,-24.899,-0.011288,0.031852
4.42,-24.824,-0.037376,0.02235
4.44,-25.298,-0.029544,-0.00078238
4.46,-24.842,-0.02413,0.030489
4.48,-24.59,-0.035706,0.013845
4.5,-24.817,-0.035898,0.011043
4.52,-25.148,-0.030407,0.026554
4.54,-24.836,-0.010942,0.019758
4.56,-24.815,-0.034208,0.020372
4.58,-25.062,-0.026702,0.014709
4.6,-25.084,-0.010616,0.015496
4.62,-24.576,-0.036953,0.021946
4.64,-24.888,-0.030638,0.017205
4.66,-25.111,-0.020252,0.02233
4.68,-25.026,-0.033037,0.022484
4.7,-24.602,-0.036973,0.024979
4.72,-24.924,-0.016547,0.023156
4.74,-24.789,-0.046456,0.0078369
4.76,-25.012,-0.039487,0.01325
4.78,-24.59,-0.011345,0.028416
4.8,-24.772,-0.041906,0.023079
4.82,-25.14,-0.021174,0.019297
4.84,-24.968,-0.047627,0.021313
4.86,-24.704,-0.031713,0.021754
4.88,-24.763,-0.030503,0.01947
4.9,-24.965,-0.031924,0.019029
4.92,-24.879,-0.027969,0.0076257
4.94,-24.935,-0.022998,0.033676
4.96,-24.806,-0.013956,0.030431
4.98,-24.734,-0.039027,0.015132
5,-25.002,-0.020694,0.020334
5.02,-24.956,-0.014685,0.011945
5.04,-24.821,-0.041311,0.023674
5.06,-24.827,-0.019139,0.021179
5.08,-24.699,-0.051524,0.019316
5.1,-24.718,-0.02939,0.029222
5.12,-24.992,-0.024802,0.0049766
5.14,-24.808,-0.030676,0.015688
5.16,-24.886,-0.030158,0.021697
5.18,-24.613,-0.021308,0.024634
5.2,-25.634,-0.019696,0.0063396
5.22,-24.668,-0.020809,0.035346
5.24,-24.44,-0.023113,0.019009
5.26,-25.01,-0.025109,0.031909
5.28,-25.006,-0.03465,0.020737
5.3,-24.678,-0.036838,0.018549
5.32,-24.932,-0.028852,0.01661
5.34,-25.131,-0.030235,0.0081248
5.36,-24.588,-0.044229,0.025191
5.38,-24.678,-0.026223,0.01565
5.4,-25.063,-0.027624,0.00096451
5.42,-24.804,-0.020521,0.033215
5.44,-24.697,-0.044229,0.017051
5.46,-24.809,-0.034727,0.025306
5.48,-24.993,-0.020099,0.024826
5.5,-24.949,-0.03344,0.026381
5.52,-24.873,-0.040274,0.023021
5.54,-25.078,-0.022345,0.014229
5.56,-24.905,-0.023881,0.023463
5.58,-25.236,-0.029524,0.013385
5.6,-24.597,-0.028968,0.022887
5.62,-24.855,-0.022479,0.03093
5.64,-24.799,-0.041868,0.019662
5.66,-25.171,-0.014801,0.012079
5.68,-24.755,-0.034132,0.022042
5.7,-25.107,-0.031502,0.0085664
5.72,-24.568,-0.039622,0.021985
5.74,-24.895,-0.025397,0.027936
5.76,-24.899,-0.042405,0.013193
5.78,-24.789,-0.031137,0.025498
5.8,-24.598,-0.018621,0.013481
5.82,-25.014,-0.020732,0.013941
5.84,-25.112,-0.026434,0.01924
5.86,-25.069,-0.036358,0.017915
5.88,-25.055,-0.027355,0.024365
5.9,-24.978,-0.039123,0.01206
5.92,-24.885,-0.014762,0.0093918
5.94,-24.766,-0.032999,0.020449
5.96,-24.771,-0.037337,0.015957
5.98,-25.023,-0.025992,0.012367
6,-24.719,-0.037414,0.015036
6.02,-25.256,-0.037932,0.010332
6.04,-24.903,-0.024802,0.0077793
6.06,-24.642,-0.020752,0.030105
6.08,-24.918,-0.038144,0.017953
6.1,-25.185,-0.013591,0.019105
6.12,-24.769,-0.033306,0.024116
6.14,-24.626,-0.01912,0.013596
6.16,-24.962,-0.016759,0.023079
6.18,-25.281,-0.024514,0.017051
6.2,-24.682,-0.033018,0.016629
6.22,-24.983,-0.026242,0.025363
6.24,-25.313,-0.039334,0.015535
6.26,-24.609,-0.01912,0.028492
6.28,-24.87,-0.029236,0.01542
6.3,-25.367,-0.028104,0.0079905
6.32,-24.697,-0.035475,0.024634
6.34,-24.672,-0.040198,0.015016
6.36,-24.982,-0.024226,-0.0023949
6.38,-24.92,-0.04517,0.01828
6.4,-24.481,-0.02866,0.023501
6.42,-25.117,-0.034247,0.013154
6.44,-25.017,-0.024111,0.024826
6.46,-24.944,-0.034074,0.015324
6.48,-25.01,-0.018467,0.023732
6.5,-25.171,-0.017584,0.014498
6.52,-25.107,-0.028814,0.011139
6.54,-24.658,-0.029294,0.022081
6.56,-24.902,-0.024092,0.01112
6.58,-25.151,-0.022191,0.028608
6.6,-24.549,-0.033863,0.010486
6.62,-24.802,-0.039334,0.013557
6.64,-25.028,-0.030619,0.019777
6.66,-24.583,-0.045822,0.020468
6.68,-24.964,-0.023708,0.01421
6.7,-24.676,-0.043979,0.03308
6.72,-24.734,-0.023036,0.016207
6.74,-25.029,-0.040409,0.021102
6.76,-24.959,-0.011364,0.029836
6.78,-24.705,-0.023093,0.023655
6.8,-24.462,-0.028277,0.027302
6.82,-24.902,-0.028737,0.01755
6.84,-25.082,-0.033613,0.02425
6.86,-24.719,-0.026587,0.024768
6.88,-24.616,-0.025762,0.020391
6.9,-24.832,-0.032807,0.019182
6.92,-24.732,-0.021404,0.019528
6.94,-24.791,-0.023727,0.010697
6.96,-24.63,-0.024879,0.030047
6.98,-24.741,-0.034995,0.016341
7,-24.795,-0.021135,0.027053
7.02,-24.746,-0.04252,0.029299
7.04,-25.042,-0.049335,0.022426
7.06,-25.015,-0.037836,0.0031721
7.08,-24.595,-0.033613,0.034367
7.1,-24.999,-0.024437,0.011004
7.12,-24.772,-0.032999,0.026477
7.14,-24.411,-0.018064,0.037822
7.16,-25.001,-0.016375,0.015823
7.18,-25.253,-0.039699,0.0154
7.2,-24.48,-0.020176,0.022714
7.22,-24.697,-0.012823,0.021966
7.24,-25.139,-0.028526,0.023616
7.26,-25.085,-0.041081,0.017186
7.28,-24.497,-0.031694,0.022388
7.3,-25.023,-0.0034746,0.023137
7.32,-24.694,-0.021596,0.01707
7.34,-25.061,-0.025762,0.023674
7.36,-24.959,-0.023804,0.015592
7.38,-25.189,-0.023765,0.0052837
7.4,-24.616,-0.019485,0.02018
7.42,-25.397,-0.018563,0.012099
7.44,-24.7,-0.03179,0.016859
7.46,-24.658,-0.03536,0.034367
7.48,-25.208,-0.030331,0.010505
7.5,-25.067,-0.029486,0.017589
7.52,-24.775,-0.035283,0.02926
7.54,-25.099,-0.039295,0.0086239
7.56,-24.998,-0.015664,0.014575
7.58,-24.914,-0.024245,0.029548
7.6,-24.933,-0.036569,0.020833
7.62,-24.772,-0.017411,0.028531
7.64,-24.756,-0.028411,0.019739
7.66,-24.81,-0.014474,0.026861
7.68,-25.069,-0.023209,0.015842
7.7,-25.153,-0.014378,0.012847
7.72,-24.726,-0.010654,0.023329
7.74,-24.751,-0.035091,0.018645
7.76,-24.522,-0.033709,0.021044
7.78,-25.144,-0.040908,0.013653
7.8,-24.575,-0.028219,0.024768
7.82,-25.057,-0.035149,0.016706
7.84,-25.144,-0.03728,0.016821
7.86,-24.91,-0.027681,0.02066
7.88,-24.865,-0.027182,0.010371
7.9,-24.83,-0.0172,0.026246
7.92,-24.899,-0.029371,0.013961
7.94,-24.721,-0.024648,0.018414
7.96,-25.083,-0.028123,0.033618
7.98,-25.137,-0.033536,0.018357
8,-24.917,-0.02102,0.023041
8.02,-24.92,-0.027854,0.028108
8.04,-24.771,-0.026223,0.017435
8.06,-25.318,-0.017469,0.0178
8.08,-24.968,-0.034439,0.013634
8.1,-25.25,-0.019907,0.010332
8.12,-24.756,-0.040658,0.020737
8.14,-24.732,-0.040889,0.018491
8.16,-24.642,-0.017834,0.01755
8.18,-25.067,-0.036397,0.020161
8.2,-24.659,-0.018448,0.020814
8.22,-24.831,-0.012324,0.031986
8.24,-24.935,-0.02795,0.012041
8.26,-25.051,-0.021251,0.0089119
8.28,-25.319,-0.031041,0.024077
8.3,-25.069,-0.025915,0.011983
8.32,-24.758,-0.039871,0.011887
8.34,-25.218,-0.018448,0.022273
8.36,-24.837,-0.026223,0.017013
8.38,-24.711,-0.024725,0.013135
8.4,-24.945,-0.024284,0.023616
8.42,-25.124,-0.03298,0.0058404
8.44,-24.965,-0.034784,0.027245
8.46,-24.695,-0.020176,0.016283
8.48,-24.975,-0.028622,0.011926
8.5,-25.266,-0.044095,0.022561
8.52,-25.119,-0.021231,0.019681
8.54,-24.871,-0.018026,0.025575
8.56,-25.026,-0.024744,0.010985
8.58,-25.056,-0.038124,0.01803
8.6,-24.563,-0.028833,0.024116
8.62,-25.212,-0.021654,0.021063
8.64,-25,-0.025339,0.0077217
8.66,-25.108,-0.011384,0.031449
8.68,-25.286,-0.019907,0.0111
8.7,-24.678,-0.021385,0.028089
8.72,-25.133,-0.016682,0.021524
8.74,-24.867,-0.015127,0.014671
8.76,-25.292,-0.017603,0.016283
8.78,-24.865,-0.015242,0.027379
8.8,-25.074,-0.016106,0.016744
8.82,-25.012,0.0038585,0.019643
8.84,-25.001,-0.019312,0.017512
8.86,-25.283,-0.016682,0.013884
8.88,-25.339,-0.0019772,0.01709
8.9,-25.183,-0.0079474,0.011311
8.92,-24.761,-0.0070259,0.027187
8.94,-25.072,-0.0046072,0.023329
8.96,-24.687,-0.0085233,0.015938
8.98,-24.647,0.021596,0.033791
9,-24.828,0.0029755,0.020583
9.02,-24.922,0.00090226,0.015439
9.04,-25.007,-0.010462,0.026304
9.06,-25.159,0.0052215,0.015266
9.08,-24.997,0.0040889,0.013212
9.1,-24.945,-1.92E-05,0.027341
9.12,-24.717,-0.0081969,0.016053
9.14,-25.098,0.0129,0.023386
9.16,-24.817,0.012862,0.025095
9.18,-24.915,0.013092,0.015919
9.2,-25.062,0.0065077,0.010467
9.22,-24.946,0.01839,0.021409
9.24,-24.619,0.0064501,0.017646
9.26,-25.139,0.012823,0.019758
9.28,-25.201,-3.84E-05,0.01325
9.3,-24.844,0.006834,0.027955
9.32,-25.296,0.01267,0.012118
9.34,-25.253,0.012555,0.013711
9.36,-25.026,0.02269,0.02496
9.38,-24.836,0.0039545,0.01325
9.4,-24.784,0.024245,0.012674
9.42,-25.009,0.026415,0.028339
9.44,-25.089,0.007026,0.015439
9.46,-25.073,0.022249,0.009411
9.48,-25.047,0.02891,0.030988
9.5,-24.665,0.022038,0.0056869
9.52,-25.118,0.047147,0.018107
9.54,-24.743,0.031406,0.025632
9.56,-24.597,0.029928,0.015362
9.58,-25.032,0.045803,0.0264
9.6,-25.278,0.054864,0.011273
9.62,-25.01,0.060604,0.016514
9.64,-24.675,0.049585,0.024058
9.66,-24.754,0.092528,0.020622
9.68,-25.147,0.075443,0.026688
9.7,-24.573,0.077708,0.018357
9.72,-24.972,0.069511,0.022004
9.74,-25.34,0.072774,0.018529
9.76,-24.606,0.075596,0.027936
9.78,-24.893,0.091318,0.007357
9.8,-24.987,0.098613,0.025555
9.82,-24.833,0.11159,0.020276
9.84,-24.938,0.073446,0.021678
9.86,-25.057,0.10276,0.033119
9.88,-25.037,0.10286,0.014345
9.9,-24.545,0.10255,0.035173
9.92,-25.199,0.10441,0.01231
9.94,-24.861,0.12292,0.026342
9.96,-25.075,0.10739,0.021217
9.98,-24.912,0.1362,0.017032
10,-24.919,0.11203,0.026784
10.02,-25.174,0.12612,0.019777
10.04,-24.812,0.12764,0.008144
10.06,-24.653,0.15023,0.031199
10.08,-25.079,0.14685,0.013884
10.1,-24.609,0.14451,0.020583
10.12,-25.144,0.15256,0.026246
10.14,-24.734,0.16119,0.01661
10.16,-25.135,0.18876,0.024979
10.18,-24.834,0.15046,0.016571
10.2,-25.068,0.18371,0.016418
10.22,-24.452,0.17567,0.021754
10.24,-24.831,0.17926,0.010832
10.26,-25.216,0.20164,0.025344
10.28,-24.933,0.17457,0.0061668
10.3,-24.62,0.20489,0.027533
10.32,-24.957,0.2049,0.025191
10.34,-24.893,0.21489,0.01229
10.36,-24.657,0.21283,0.023712
10.38,-24.945,0.2226,0.0053605
10.4,-24.821,0.22383,0.030892
10.42,-24.792,0.23704,0.028454
10.44,-24.835,0.23452,0.020411
10.46,-25.023,0.23278,0.019029
10.48,-24.624,0.25601,0.021793
10.5,-24.656,0.23262,0.013653
10.52,-24.811,0.24984,0.016974
10.54,-24.688,0.26303,0.026285
10.56,-24.934,0.25217,0.025152
10.58,-24.706,0.26388,0.018203
10.6,-24.894,0.29609,0.030143
10.62,-24.919,0.28745,0.02306
10.64,-24.678,0.30091,0.020199
10.66,-24.967,0.27864,0.01709
10.68,-24.927,0.30319,0.026688
10.7,-25.168,0.3045,0.0054373
10.72,-24.614,0.30956,0.031295
10.74,-24.711,0.30686,0.016687
10.76,-25.027,0.2958,0.031122
10.78,-24.889,0.30837,0.023213
10.8,-24.592,0.32054,0.017934
10.82,-24.903,0.33909,0.024096
10.84,-25.05,0.32066,0.015612
10.86,-24.763,0.3368,0.033522
10.88,-24.943,0.34233,0.013673
10.9,-24.868,0.34193,0.01229
10.92,-24.706,0.33544,0.030393
10.94,-24.893,0.36305,0.01565
10.96,-24.774,0.3585,0.022541
10.98,-24.829,0.35408,0.029452
11,-24.768,0.35308,0.027763
11.02,-24.656,0.35281,0.026688
11.04,-24.775,0.34771,0.028204
11.06,-25.088,0.34057,0.020199
11.08,-24.439,0.35088,0.02185
11.1,-25.017,0.34466,0.01206
11.12,-25.112,0.35268,0.024596
11.14,-24.845,0.37053,0.031545
11.16,-24.738,0.35485,0.017589
11.18,-25.034,0.34713,0.020929
11.2,-24.572,0.3555,0.020161
11.22,-24.562,0.357,0.013346
11.24,-25.226,0.35949,0.020622
11.26,-24.852,0.33598,0.021159
11.28,-24.859,0.34888,0.033733
11.3,-25.05,0.34302,0.015707
11.32,-25.097,0.34715,0.022829
11.34,-24.821,0.33247,0.015189
11.36,-24.929,0.34523,0.016341
11.38,-24.803,0.32724,0.023425
11.4,-25.002,0.33535,0.025191
11.42,-25.038,0.3258,0.018395
11.44,-24.984,0.32987,0.031487
11.46,-25.077,0.31753,0.021716
11.48,-24.959,0.32638,0.034271
11.5,-24.884,0.3179,0.03358
11.52,-25.042,0.31436,0.029414
11.54,-24.83,0.2843,0.02114
11.56,-24.97,0.30924,0.027187
11.58,-25.054,0.28446,0.031372
11.6,-25.1,0.28839,0.032581
11.62,-24.998,0.27288,0.029241
11.64,-24.964,0.26766,0.03834
11.66,-25.213,0.23819,0.02688
11.68,-24.694,0.25107,0.030777
11.7,-25.078,0.25293,0.031468
11.72,-24.775,0.22846,0.040202
11.74,-25.063,0.23141,0.033292
11.76,-25.098,0.22433,0.036747
11.78,-24.407,0.2051,0.044003
11.8,-24.767,0.20581,0.040778
11.82,-24.989,0.19953,0.029126
11.84,-25.054,0.18982,0.04433
11.86,-24.752,0.16974,0.044214
11.88,-24.663,0.15006,0.03333
11.9,-25.005,0.14372,0.048111
11.92,-24.922,0.13184,0.041277
11.94,-24.753,0.11027,0.045827
11.96,-25.043,0.11923,0.028684
11.98,-24.863,0.10065,0.045366
12,-24.835,0.093353,0.048783
12.02,-24.913,0.055805,0.03907
12.04,-25.157,0.054134,0.036939
12.06,-25.027,0.034381,0.047996
12.08,-25.183,0.021193,0.028972
12.1,-24.81,0.026933,0.042084
12.12,-25.164,-0.0094255,0.041105
12.14,-24.763,-0.014129,0.0479
12.16,-25.164,-0.02651,0.036997
12.18,-24.916,-0.046744,0.049916
12.2,-24.632,-0.060412,0.056615
12.22,-25.033,-0.055209,0.047766
12.24,-24.797,-0.088765,0.056347
12.26,-24.837,-0.091011,0.053621
12.28,-24.708,-0.095158,0.045117
12.3,-24.818,-0.12134,0.057959
12.32,-24.716,-0.13536,0.0522
12.34,-24.968,-0.14724,0.051106
12.36,-24.615,-0.15196,0.066425
12.38,-25.337,-0.16876,0.056059
12.4,-24.682,-0.18939,0.076215
12.42,-24.586,-0.2156,0.067308
12.44,-25.083,-0.22258,0.070898
12.46,-25.031,-0.21798,0.074564
12.48,-24.602,-0.24103,0.067557
12.5,-24.929,-0.24892,0.06965
12.52,-24.841,-0.25482,0.079075
12.54,-24.682,-0.27275,0.068383
12.56,-25.005,-0.29745,0.083817
12.58,-24.928,-0.29724,0.07036
12.6,-24.771,-0.31331,0.077501
12.62,-24.963,-0.33049,0.095335
12.64,-24.865,-0.33592,0.07633
12.66,-24.704,-0.34249,0.11254
12.68,-24.576,-0.34871,0.093262
12.7,-24.641,-0.3617,0.1124
12.72,-24.663,-0.36633,0.10983
12.74,-24.934,-0.40248,0.10336
12.76,-25.014,-0.39113,0.11495
12.78,-24.56,-0.41862,0.12102
12.8,-24.671,-0.43069,0.12023
12.82,-25.165,-0.44471,0.1281
12.84,-24.718,-0.43738,0.12774
12.86,-24.548,-0.45584,0.14503
12.88,-25.048,-0.45122,0.1363
12.9,-25.129,-0.47928,0.13599
12.92,-24.539,-0.48262,0.14081
12.94,-24.94,-0.50827,0.14283
12.96,-24.628,-0.50376,0.16256
12.98,-24.462,-0.51278,0.16446
13,-25.058,-0.53743,0.15865
13.02,-24.837,-0.5381,0.16865
13.04,-24.857,-0.55048,0.16959
13.06,-24.793,-0.56344,0.17984
13.08,-24.784,-0.55181,0.1902
13.1,-24.957,-0.57043,0.17896
13.12,-25.083,-0.594,0.20295
13.14,-24.816,-0.58891,0.19951
13.16,-24.713,-0.59868,0.21182
13.18,-24.896,-0.59577,0.21451
13.2,-24.902,-0.60815,0.21504
13.22,-24.57,-0.6269,0.23301
13.24,-25.029,-0.62686,0.22102
13.26,-24.94,-0.64598,0.22599
13.28,-24.433,-0.64132,0.25403
13.3,-24.916,-0.65499,0.24275
13.32,-24.834,-0.65399,0.25741
13.34,-24.625,-0.66879,0.26578
13.36,-24.636,-0.68369,0.25979
13.38,-24.951,-0.67632,0.27077
13.4,-24.72,-0.68833,0.28043
13.42,-24.893,-0.69904,0.28456
13.44,-24.799,-0.70845,0.2898
13.46,-24.863,-0.69436,0.29018
13.48,-25,-0.71573,0.30844
13.5,-25.087,-0.70929,0.30924
13.52,-24.906,-0.72454,0.30961
13.54,-24.582,-0.72346,0.32821
13.56,-24.589,-0.73892,0.32759
13.58,-24.934,-0.74402,0.33454
13.6,-24.701,-0.72913,0.35338
13.62,-24.677,-0.73993,0.34886
13.64,-24.52,-0.74826,0.35364
13.66,-24.957,-0.71139,0.36115
13.68,-24.711,-0.7191,0.37514
13.7,-24.955,-0.72707,0.38376
13.72,-24.639,-0.71941,0.38664
13.74,-24.881,-0.73778,0.39465
13.76,-24.743,-0.73636,0.40628
13.78,-25.026,-0.72074,0.40918
13.8,-24.798,-0.70941,0.41507
13.82,-25.171,-0.7331,0.4163
13.84,-24.888,-0.71041,0.43129
13.86,-24.606,-0.70872,0.44395
13.88,-24.966,-0.70352,0.43218
13.9,-25.049,-0.68779,0.43767
13.92,-25.058,-0.69831,0.43448
13.94,-24.702,-0.68837,0.43673
13.96,-25.507,-0.67203,0.44719
13.98,-24.533,-0.63771,0.45671
14,-24.836,-0.64414,0.46274
14.02,-25.057,-0.63808,0.45326
14.04,-24.889,-0.61523,0.45736
14.06,-25.072,-0.59686,0.46593
14.08,-24.949,-0.58158,0.4622
14.1,-24.988,-0.5729,0.4637
